Input shape: 1 3 416 416 
Output shape: 1 2535 1 4 
First few output values: -0.0180996 -0.023463 0.13248 0.128893 0.0149888 -0.00418668 0.216534 0.126775 0.0619186 -0.00646129 
Detected object: person with confidence: 0.631793, Bounding Box [x_min: -100, y_min: -218, width: 182, height: 314]
Detected object: bicycle with confidence: 1.14007, Bounding Box [x_min: -10, y_min: -132, width: 276, height: 419]
Detected object: bicycle with confidence: 1.21705, Bounding Box [x_min: 93, y_min: -81, width: 523, height: 390]
Detected object: person with confidence: 0.611697, Bounding Box [x_min: 144, y_min: -72, width: 615, height: 379]
Detected object: bicycle with confidence: 1.29499, Bounding Box [x_min: 198, y_min: -79, width: 741, height: 380]
Detected object: person with confidence: 0.63156, Bounding Box [x_min: -75, y_min: -79, width: 146, height: 438]
Detected object: person with confidence: 0.736138, Bounding Box [x_min: 86, y_min: -74, width: 379, height: 441]
Detected object: person with confidence: 0.835687, Bounding Box [x_min: 162, y_min: -57, width: 593, height: 419]
Detected object: person with confidence: 0.915091, Bounding Box [x_min: 270, y_min: -117, width: 861, height: 455]
Detected object: person with confidence: 0.994428, Bounding Box [x_min: 418, y_min: -84, width: 1086, height: 428]
Detected object: bicycle with confidence: 1.04895, Bounding Box [x_min: 533, y_min: -115, width: 1299, height: 454]
Detected object: bicycle with confidence: 1.08745, Bounding Box [x_min: 667, y_min: -153, width: 1500, height: 482]
Detected object: bicycle with confidence: 1.13182, Bounding Box [x_min: -18, y_min: -43, width: 284, height: 464]
Detected object: bicycle with confidence: 1.22543, Bounding Box [x_min: 108, y_min: -60, width: 513, height: 468]
Detected object: person with confidence: 0.605494, Bounding Box [x_min: 176, y_min: -81, width: 583, height: 489]
Detected object: bicycle with confidence: 1.29313, Bounding Box [x_min: 230, y_min: -117, width: 731, height: 511]
Detected object: person with confidence: 0.623151, Bounding Box [x_min: -72, y_min: -55, width: 147, height: 524]
Detected object: person with confidence: 0.716143, Bounding Box [x_min: 57, y_min: -36, width: 367, height: 502]
Detected object: person with confidence: 0.821692, Bounding Box [x_min: 183, y_min: -45, width: 582, height: 524]
Detected object: person with confidence: 0.911113, Bounding Box [x_min: 328, y_min: -50, width: 842, height: 529]
Detected object: person with confidence: 0.989159, Bounding Box [x_min: 421, y_min: -60, width: 1085, height: 535]
Detected object: bicycle with confidence: 1.04611, Bounding Box [x_min: 533, y_min: -28, width: 1296, height: 512]
Detected object: bicycle with confidence: 1.06946, Bounding Box [x_min: 685, y_min: -69, width: 1499, height: 538]
Detected object: bicycle with confidence: 1.10447, Bounding Box [x_min: 3, y_min: -2, width: 254, height: 536]
Detected object: bicycle with confidence: 1.17421, Bounding Box [x_min: 133, y_min: 0, width: 477, height: 551]
Detected object: person with confidence: 0.622982, Bounding Box [x_min: 183, y_min: -2, width: 592, height: 523]
Detected object: bicycle with confidence: 1.27268, Bounding Box [x_min: 284, y_min: -31, width: 721, height: 572]
Detected object: person with confidence: 0.665869, Bounding Box [x_min: -50, y_min: 14, width: 145, height: 562]
Detected object: person with confidence: 0.745674, Bounding Box [x_min: 111, y_min: -12, width: 358, height: 598]
Detected object: person with confidence: 0.832235, Bounding Box [x_min: 169, y_min: -14, width: 607, height: 585]
Detected object: person with confidence: 0.904321, Bounding Box [x_min: 317, y_min: -96, width: 834, height: 644]
Detected object: bicycle with confidence: 1.00591, Bounding Box [x_min: 429, y_min: -149, width: 1080, height: 680]
Detected object: bicycle with confidence: 1.04897, Bounding Box [x_min: 558, y_min: -2, width: 1268, height: 579]
Detected object: bicycle with confidence: 1.08062, Bounding Box [x_min: 663, y_min: -7, width: 1504, height: 570]
Detected object: bicycle with confidence: 1.1226, Bounding Box [x_min: -10, y_min: 28, width: 275, height: 614]
Detected object: bicycle with confidence: 1.17454, Bounding Box [x_min: 129, y_min: 31, width: 474, height: 595]
Detected object: person with confidence: 0.635906, Bounding Box [x_min: 151, y_min: 26, width: 620, height: 611]
Detected object: bicycle with confidence: 1.25944, Bounding Box [x_min: 256, y_min: 2, width: 733, height: 612]
Detected object: person with confidence: 0.6518, Bounding Box [x_min: 378, y_min: -28, width: 1005, height: 650]
Detected object: person with confidence: 0.647438, Bounding Box [x_min: -79, y_min: 24, width: 154, height: 659]
Detected object: person with confidence: 0.732353, Bounding Box [x_min: 46, y_min: 50, width: 369, height: 635]
Detected object: person with confidence: 0.814747, Bounding Box [x_min: 162, y_min: 45, width: 624, height: 645]
Detected object: person with confidence: 0.859177, Bounding Box [x_min: 306, y_min: -158, width: 846, height: 785]
Detected object: person with confidence: 0.931214, Bounding Box [x_min: 436, y_min: 0, width: 1082, height: 678]
Detected object: bicycle with confidence: 1.03312, Bounding Box [x_min: 566, y_min: 38, width: 1296, height: 650]
Detected object: bicycle with confidence: 1.0779, Bounding Box [x_min: 681, y_min: -81, width: 1500, height: 741]
Detected object: bicycle with confidence: 1.12302, Bounding Box [x_min: -36, y_min: 74, width: 288, height: 682]
Detected object: bicycle with confidence: 1.17575, Bounding Box [x_min: 111, y_min: 60, width: 504, height: 684]
Detected object: person with confidence: 0.614826, Bounding Box [x_min: 111, y_min: 64, width: 566, height: 688]
Detected object: person with confidence: 0.626692, Bounding Box [x_min: 155, y_min: 67, width: 631, height: 683]
Detected object: bicycle with confidence: 1.27526, Bounding Box [x_min: 237, y_min: 52, width: 739, height: 704]
Detected object: person with confidence: 0.683142, Bounding Box [x_min: 292, y_min: -45, width: 770, height: 765]
Detected object: person with confidence: 0.737228, Bounding Box [x_min: 389, y_min: 55, width: 1013, height: 690]
Detected object: person with confidence: 0.654253, Bounding Box [x_min: 472, y_min: 57, width: 1274, height: 686]
Detected object: person with confidence: 0.64324, Bounding Box [x_min: 612, y_min: 40, width: 1482, height: 687]
Detected object: person with confidence: 0.63597, Bounding Box [x_min: -68, y_min: 28, width: 141, height: 764]
Detected object: person with confidence: 0.644465, Bounding Box [x_min: -64, y_min: 91, width: 229, height: 720]
Detected object: person with confidence: 0.728384, Bounding Box [x_min: 28, y_min: 86, width: 394, height: 727]
Detected object: person with confidence: 0.645728, Bounding Box [x_min: 57, y_min: 74, width: 456, height: 732]
Detected object: person with confidence: 0.816699, Bounding Box [x_min: 147, y_min: 84, width: 635, height: 725]
Detected object: person with confidence: 0.672884, Bounding Box [x_min: 169, y_min: 96, width: 707, height: 725]
Detected object: person with confidence: 0.860185, Bounding Box [x_min: 295, y_min: -52, width: 843, height: 819]
Detected object: person with confidence: 0.708112, Bounding Box [x_min: 328, y_min: 9, width: 881, height: 774]
Detected object: person with confidence: 0.863282, Bounding Box [x_min: 407, y_min: 40, width: 1091, height: 752]
Detected object: person with confidence: 0.736954, Bounding Box [x_min: 439, y_min: -24, width: 1117, height: 803]
Detected object: person with confidence: 0.930555, Bounding Box [x_min: 497, y_min: 43, width: 1322, height: 751]
Detected object: person with confidence: 0.735191, Bounding Box [x_min: 519, y_min: 74, width: 1389, height: 732]
Detected object: bicycle with confidence: 1.05755, Bounding Box [x_min: 692, y_min: -74, width: 1504, height: 838]
Detected object: person with confidence: 0.670757, Bounding Box [x_min: -28, y_min: -50, width: 59, height: 870]
Detected object: bicycle with confidence: 1.09228, Bounding Box [x_min: -25, y_min: 88, width: 296, height: 781]
Detected object: person with confidence: 0.702227, Bounding Box [x_min: 3, y_min: 96, width: 342, height: 776]
Detected object: bicycle with confidence: 1.17605, Bounding Box [x_min: 86, y_min: 79, width: 514, height: 782]
Detected object: person with confidence: 0.69427, Bounding Box [x_min: 129, y_min: 72, width: 564, height: 786]
Detected object: person with confidence: 0.636948, Bounding Box [x_min: 151, y_min: 91, width: 634, height: 772]
Detected object: bicycle with confidence: 1.25785, Bounding Box [x_min: 194, y_min: 79, width: 750, height: 785]
Detected object: person with confidence: 0.785988, Bounding Box [x_min: 284, y_min: -2, width: 788, height: 843]
Detected object: person with confidence: 0.803281, Bounding Box [x_min: 360, y_min: 67, width: 1008, height: 791]
Detected object: person with confidence: 0.731317, Bounding Box [x_min: 457, y_min: 88, width: 1266, height: 778]
Detected object: person with confidence: 0.716124, Bounding Box [x_min: 587, y_min: 74, width: 1504, height: 788]
Detected object: person with confidence: 0.614702, Bounding Box [x_min: -57, y_min: 108, width: 134, height: 826]
Detected object: person with confidence: 0.721791, Bounding Box [x_min: -57, y_min: 122, width: 236, height: 819]
Detected object: person with confidence: 0.71282, Bounding Box [x_min: 21, y_min: 117, width: 403, height: 814]
Detected object: person with confidence: 0.739971, Bounding Box [x_min: 28, y_min: 125, width: 476, height: 808]
Detected object: person with confidence: 0.751195, Bounding Box [x_min: 137, y_min: 110, width: 640, height: 811]
Detected object: person with confidence: 0.773023, Bounding Box [x_min: 165, y_min: 110, width: 715, height: 807]
Detected object: person with confidence: 0.786493, Bounding Box [x_min: 288, y_min: 125, width: 870, height: 827]
Detected object: person with confidence: 0.802384, Bounding Box [x_min: 274, y_min: 129, width: 895, height: 826]
Detected object: person with confidence: 0.812804, Bounding Box [x_min: 385, y_min: 115, width: 1107, height: 826]
Detected object: person with confidence: 0.805034, Bounding Box [x_min: 421, y_min: 103, width: 1126, height: 826]
Detected object: person with confidence: 0.889341, Bounding Box [x_min: 465, y_min: 120, width: 1330, height: 812]
Detected object: person with confidence: 0.814907, Bounding Box [x_min: 501, y_min: 122, width: 1397, height: 810]
Detected object: bicycle with confidence: 1.02024, Bounding Box [x_min: 688, y_min: -19, width: 1501, height: 900]
Detected object: person with confidence: 0.778754, Bounding Box [x_min: -32, y_min: 57, width: 62, height: 893]
Detected object: bicycle with confidence: 1.11101, Bounding Box [x_min: -57, y_min: 139, width: 297, height: 835]
Detected object: person with confidence: 0.80221, Bounding Box [x_min: 0, y_min: 139, width: 351, height: 832]
Detected object: bicycle with confidence: 1.19373, Bounding Box [x_min: 57, y_min: 161, width: 538, height: 831]
Detected object: person with confidence: 0.774798, Bounding Box [x_min: 72, y_min: 161, width: 602, height: 830]
Detected object: person with confidence: 0.632791, Bounding Box [x_min: 104, y_min: 161, width: 662, height: 830]
Detected object: bicycle with confidence: 1.27229, Bounding Box [x_min: 205, y_min: 141, width: 753, height: 836]
Detected object: person with confidence: 0.852915, Bounding Box [x_min: 284, y_min: 120, width: 788, height: 844]
Detected object: person with confidence: 0.898151, Bounding Box [x_min: 338, y_min: 139, width: 1024, height: 835]
Detected object: person with confidence: 0.870892, Bounding Box [x_min: 439, y_min: 149, width: 1277, height: 839]
Detected object: person with confidence: 0.832808, Bounding Box [x_min: 580, y_min: 137, width: 1503, height: 845]
Detected object: person with confidence: 0.838799, Bounding Box [x_min: -68, y_min: 149, width: 237, height: 879]
Detected object: person with confidence: 0.687308, Bounding Box [x_min: 0, y_min: 141, width: 415, height: 883]
Detected object: person with confidence: 0.863755, Bounding Box [x_min: 64, y_min: 158, width: 461, height: 874]
Detected object: person with confidence: 0.736939, Bounding Box [x_min: 111, y_min: 161, width: 662, height: 869]
Detected object: person with confidence: 0.891904, Bounding Box [x_min: 144, y_min: 173, width: 718, height: 861]
Detected object: person with confidence: 0.807026, Bounding Box [x_min: 281, y_min: 134, width: 877, height: 882]
Detected object: person with confidence: 0.878773, Bounding Box [x_min: 284, y_min: 153, width: 898, height: 867]
Detected object: person with confidence: 0.849769, Bounding Box [x_min: 360, y_min: 141, width: 1116, height: 879]
Detected object: person with confidence: 0.818691, Bounding Box [x_min: 403, y_min: 146, width: 1127, height: 876]
Detected object: person with confidence: 0.902158, Bounding Box [x_min: 457, y_min: 170, width: 1348, height: 865]
Detected object: person with confidence: 0.814931, Bounding Box [x_min: 472, y_min: 170, width: 1414, height: 863]
Detected object: person with confidence: 0.991549, Bounding Box [x_min: 681, y_min: 19, width: 1501, height: 978]
Detected object: person with confidence: 0.879943, Bounding Box [x_min: -32, y_min: 40, width: 60, height: 1021]
Detected object: bicycle with confidence: 1.0925, Bounding Box [x_min: -25, y_min: 112, width: 282, height: 978]
Detected object: person with confidence: 0.913111, Bounding Box [x_min: 0, y_min: 117, width: 344, height: 975]
Detected object: bicycle with confidence: 1.17194, Bounding Box [x_min: 90, y_min: 110, width: 512, height: 977]
Detected object: person with confidence: 0.900042, Bounding Box [x_min: 122, y_min: 115, width: 573, height: 977]
Detected object: person with confidence: 0.644028, Bounding Box [x_min: 155, y_min: 105, width: 629, height: 979]
Detected object: bicycle with confidence: 1.27227, Bounding Box [x_min: 209, y_min: 125, width: 745, height: 967]
Detected object: person with confidence: 0.909143, Bounding Box [x_min: 252, y_min: 110, width: 794, height: 976]
Detected object: person with confidence: 0.982432, Bounding Box [x_min: 331, y_min: 105, width: 1037, height: 968]
Detected object: person with confidence: 0.964665, Bounding Box [x_min: 461, y_min: 110, width: 1268, height: 980]
Detected object: person with confidence: 0.936159, Bounding Box [x_min: 591, y_min: 100, width: 1504, height: 984]
Detected object: person with confidence: 0.924561, Bounding Box [x_min: -39, y_min: 177, width: 215, height: 986]
Detected object: person with confidence: 0.716569, Bounding Box [x_min: 57, y_min: 187, width: 384, height: 983]
Detected object: person with confidence: 0.929498, Bounding Box [x_min: 86, y_min: 185, width: 439, height: 983]
Detected object: person with confidence: 0.787266, Bounding Box [x_min: 173, y_min: 177, width: 613, height: 988]
Detected object: person with confidence: 0.944936, Bounding Box [x_min: 201, y_min: 182, width: 675, height: 986]
Detected object: person with confidence: 0.882841, Bounding Box [x_min: 284, y_min: 144, width: 851, height: 1007]
Detected object: person with confidence: 0.901089, Bounding Box [x_min: 313, y_min: 120, width: 897, height: 1022]
Detected object: person with confidence: 0.952169, Bounding Box [x_min: 393, y_min: 158, width: 1087, height: 996]
Detected object: person with confidence: 0.876695, Bounding Box [x_min: 425, y_min: 146, width: 1129, height: 1004]
Detected object: person with confidence: 0.989494, Bounding Box [x_min: 522, y_min: 182, width: 1312, height: 984]
Detected object: person with confidence: 0.879756, Bounding Box [x_min: 540, y_min: 163, width: 1366, height: 996]
Detected object: bicycle with confidence: 1.02545, Bounding Box [x_min: 681, y_min: 151, width: 1500, height: 998]
Detected object: person with confidence: 0.901997, Bounding Box [x_min: -36, y_min: 180, width: 76, height: 1012]
Detected object: bicycle with confidence: 1.07512, Bounding Box [x_min: -10, y_min: 204, width: 278, height: 997]
Detected object: person with confidence: 0.942122, Bounding Box [x_min: 18, y_min: 204, width: 332, height: 997]
Detected object: person with confidence: 0.622638, Bounding Box [x_min: 54, y_min: 204, width: 387, height: 998]
Detected object: bicycle with confidence: 1.13061, Bounding Box [x_min: 108, y_min: 204, width: 504, height: 1000]
Detected object: person with confidence: 0.980853, Bounding Box [x_min: 137, y_min: 201, width: 564, height: 1001]
Detected object: person with confidence: 0.669035, Bounding Box [x_min: 165, y_min: 201, width: 622, height: 1000]
Detected object: bicycle with confidence: 1.23605, Bounding Box [x_min: 223, y_min: 201, width: 736, height: 999]
Detected object: person with confidence: 0.999897, Bounding Box [x_min: 252, y_min: 201, width: 791, height: 1000]
Detected object: bicycle with confidence: 1.03204, Bounding Box [x_min: 364, y_min: 201, width: 1022, height: 999]
Detected object: person with confidence: 0.989401, Bounding Box [x_min: 490, y_min: 199, width: 1250, height: 1000]
Detected object: person with confidence: 0.959768, Bounding Box [x_min: 587, y_min: 194, width: 1503, height: 1004]
Detected object: person with confidence: 0.619089, Bounding Box [x_min: -86, y_min: 247, width: 164, height: 1009]
Detected object: person with confidence: 0.938318, Bounding Box [x_min: -61, y_min: 252, width: 228, height: 1007]
Detected object: person with confidence: 0.741962, Bounding Box [x_min: 39, y_min: 247, width: 398, height: 1011]
Detected object: person with confidence: 0.924487, Bounding Box [x_min: 64, y_min: 247, width: 457, height: 1011]
Detected object: person with confidence: 0.819267, Bounding Box [x_min: 144, y_min: 235, width: 635, height: 1018]
Detected object: person with confidence: 0.91557, Bounding Box [x_min: 176, y_min: 235, width: 692, height: 1018]
Detected object: person with confidence: 0.918817, Bounding Box [x_min: 266, y_min: 228, width: 861, height: 1023]
Detected object: person with confidence: 0.881477, Bounding Box [x_min: 295, y_min: 228, width: 917, height: 1023]
Detected object: person with confidence: 0.991702, Bounding Box [x_min: 382, y_min: 235, width: 1093, height: 1018]
Detected object: person with confidence: 0.900117, Bounding Box [x_min: 411, y_min: 237, width: 1149, height: 1017]
Detected object: bicycle with confidence: 1.0374, Bounding Box [x_min: 497, y_min: 245, width: 1322, height: 1013]
Detected object: person with confidence: 0.918237, Bounding Box [x_min: 522, y_min: 233, width: 1380, height: 1021]
Detected object: bicycle with confidence: 1.04399, Bounding Box [x_min: 652, y_min: 206, width: 1513, height: 1039]
Detected object: person with confidence: 0.918005, Bounding Box [x_min: -288, y_min: -228, width: 227, height: 78]
Detected object: bicycle with confidence: 1.08567, Bounding Box [x_min: -227, y_min: -213, width: 417, height: 72]
Detected object: person with confidence: 0.949464, Bounding Box [x_min: -234, y_min: -213, width: 501, height: 73]
Detected object: person with confidence: 0.60473, Bounding Box [x_min: -209, y_min: -216, width: 562, height: 73]
Detected object: bicycle with confidence: 1.12964, Bounding Box [x_min: -151, y_min: -216, width: 677, height: 75]
Detected object: person with confidence: 0.990565, Bounding Box [x_min: -115, y_min: -218, width: 731, height: 76]
Detected object: person with confidence: 0.682138, Bounding Box [x_min: -82, y_min: -218, width: 785, height: 75]
Detected object: bicycle with confidence: 1.21719, Bounding Box [x_min: -28, y_min: -216, width: 903, height: 75]
Detected object: bicycle with confidence: 1.04155, Bounding Box [x_min: -3, y_min: -216, width: 961, height: 74]
Detected object: bicycle with confidence: 1.1119, Bounding Box [x_min: 72, y_min: -211, width: 1218, height: 70]
Detected object: bicycle with confidence: 1.058, Bounding Box [x_min: 205, y_min: -213, width: 1434, height: 73]
Detected object: bicycle with confidence: 1.03518, Bounding Box [x_min: 439, y_min: -233, width: 1579, height: 87]
Detected object: bicycle with confidence: 1.01646, Bounding Box [x_min: -169, y_min: -245, width: 304, height: 146]
Detected object: person with confidence: 0.741713, Bounding Box [x_min: -187, y_min: -245, width: 544, height: 145]
Detected object: person with confidence: 0.997859, Bounding Box [x_min: -155, y_min: -242, width: 603, height: 143]
Detected object: person with confidence: 0.836395, Bounding Box [x_min: -64, y_min: -240, width: 774, height: 139]
Detected object: person with confidence: 0.989355, Bounding Box [x_min: -36, y_min: -240, width: 833, height: 139]
Detected object: person with confidence: 0.906579, Bounding Box [x_min: 39, y_min: -237, width: 1010, height: 136]
Detected object: person with confidence: 0.979041, Bounding Box [x_min: 64, y_min: -235, width: 1072, height: 134]
Detected object: bicycle with confidence: 1.00436, Bounding Box [x_min: 133, y_min: -237, width: 1256, height: 137]
Detected object: bicycle with confidence: 1.01054, Bounding Box [x_min: 169, y_min: -237, width: 1308, height: 138]
Detected object: bicycle with confidence: 1.03973, Bounding Box [x_min: 284, y_min: -240, width: 1464, height: 139]
Detected object: bicycle with confidence: 1.025, Bounding Box [x_min: 382, y_min: -237, width: 1482, height: 140]
Detected object: bicycle with confidence: 1.00808, Bounding Box [x_min: 468, y_min: -262, width: 1646, height: 151]
Detected object: bicycle with confidence: 1.02206, Bounding Box [x_min: -194, y_min: -269, width: 170, height: 198]
Detected object: bicycle with confidence: 1.07332, Bounding Box [x_min: -176, y_min: -247, width: 383, height: 177]
Detected object: bicycle with confidence: 1.03705, Bounding Box [x_min: -194, y_min: -247, width: 473, height: 175]
Detected object: person with confidence: 0.606343, Bounding Box [x_min: -180, y_min: -247, width: 540, height: 175]
Detected object: bicycle with confidence: 1.12376, Bounding Box [x_min: -162, y_min: -247, width: 687, height: 176]
Detected object: bicycle with confidence: 1.04637, Bounding Box [x_min: -144, y_min: -247, width: 751, height: 176]
Detected object: person with confidence: 0.671977, Bounding Box [x_min: -111, y_min: -247, width: 809, height: 177]
Detected object: bicycle with confidence: 1.2283, Bounding Box [x_min: -46, y_min: -247, width: 920, height: 179]
Detected object: bicycle with confidence: 1.09977, Bounding Box [x_min: -10, y_min: -247, width: 972, height: 180]
Detected object: bicycle with confidence: 1.15622, Bounding Box [x_min: 108, y_min: -250, width: 1195, height: 180]
Detected object: person with confidence: 0.622474, Bounding Box [x_min: 176, y_min: -242, width: 1303, height: 175]
Detected object: bicycle with confidence: 1.08561, Bounding Box [x_min: 237, y_min: -245, width: 1414, height: 172]
Detected object: person with confidence: 0.640523, Bounding Box [x_min: 378, y_min: -250, width: 1485, height: 174]
Detected object: bicycle with confidence: 1.06679, Bounding Box [x_min: 526, y_min: -271, width: 1522, height: 197]
Detected object: person with confidence: 0.645812, Bounding Box [x_min: -205, y_min: -257, width: 173, height: 234]
Detected object: person with confidence: 0.603233, Bounding Box [x_min: -126, y_min: -259, width: 207, height: 232]
Detected object: bicycle with confidence: 1.06329, Bounding Box [x_min: -176, y_min: -230, width: 305, height: 211]
Detected object: person with confidence: 0.667455, Bounding Box [x_min: -201, y_min: -209, width: 477, height: 197]
Detected object: person with confidence: 0.720621, Bounding Box [x_min: -205, y_min: -199, width: 554, height: 192]
Detected object: bicycle with confidence: 1.04495, Bounding Box [x_min: -205, y_min: -194, width: 636, height: 188]
Detected object: person with confidence: 0.680197, Bounding Box [x_min: -191, y_min: -192, width: 783, height: 187]
Detected object: person with confidence: 0.808638, Bounding Box [x_min: -165, y_min: -189, width: 844, height: 187]
Detected object: bicycle with confidence: 1.04229, Bounding Box [x_min: -129, y_min: -192, width: 898, height: 189]
Detected object: person with confidence: 0.700639, Bounding Box [x_min: -64, y_min: -197, width: 1007, height: 195]
Detected object: person with confidence: 0.880225, Bounding Box [x_min: -21, y_min: -204, width: 1055, height: 201]
Detected object: bicycle with confidence: 1.03178, Bounding Box [x_min: 14, y_min: -206, width: 1104, height: 204]
Detected object: person with confidence: 0.707996, Bounding Box [x_min: 111, y_min: -218, width: 1192, height: 216]
Detected object: person with confidence: 0.948117, Bounding Box [x_min: 118, y_min: -223, width: 1263, height: 219]
Detected object: bicycle with confidence: 1.02607, Bounding Box [x_min: 126, y_min: -218, width: 1330, height: 214]
Detected object: person with confidence: 0.695642, Bounding Box [x_min: 212, y_min: -228, width: 1424, height: 213]
Detected object: bicycle with confidence: 1.00301, Bounding Box [x_min: 266, y_min: -240, width: 1474, height: 219]
Detected object: bicycle with confidence: 1.03554, Bounding Box [x_min: 353, y_min: -240, width: 1499, height: 218]
Detected object: person with confidence: 0.677602, Bounding Box [x_min: 519, y_min: -281, width: 1529, height: 251]
Detected object: bicycle with confidence: 1.01778, Bounding Box [x_min: 493, y_min: -264, width: 1631, height: 244]
Detected object: bicycle with confidence: 1.04965, Bounding Box [x_min: -201, y_min: -228, width: 168, height: 274]
Detected object: person with confidence: 0.636174, Bounding Box [x_min: -191, y_min: -221, width: 316, height: 274]
Detected object: bicycle with confidence: 1.10297, Bounding Box [x_min: -187, y_min: -211, width: 391, height: 267]
Detected object: bicycle with confidence: 1.07673, Bounding Box [x_min: -191, y_min: -192, width: 470, height: 256]
Detected object: person with confidence: 0.611913, Bounding Box [x_min: -191, y_min: -175, width: 628, height: 245]
Detected object: bicycle with confidence: 1.16289, Bounding Box [x_min: -191, y_min: -175, width: 707, height: 245]
Detected object: bicycle with confidence: 1.09928, Bounding Box [x_min: -173, y_min: -180, width: 771, height: 248]
Detected object: person with confidence: 0.648019, Bounding Box [x_min: -144, y_min: -180, width: 829, height: 249]
Detected object: bicycle with confidence: 1.24834, Bounding Box [x_min: -72, y_min: -177, width: 931, height: 245]
Detected object: bicycle with confidence: 1.16867, Bounding Box [x_min: -25, y_min: -173, width: 983, height: 243]
Detected object: person with confidence: 0.618897, Bounding Box [x_min: 93, y_min: -170, width: 1050, height: 245]
Detected object: bicycle with confidence: 1.25542, Bounding Box [x_min: 183, y_min: -206, width: 1152, height: 272]
Detected object: person with confidence: 0.67122, Bounding Box [x_min: 176, y_min: -187, width: 1297, height: 253]
Detected object: bicycle with confidence: 1.19559, Bounding Box [x_min: 227, y_min: -199, width: 1414, height: 269]
Detected object: person with confidence: 0.676066, Bounding Box [x_min: 335, y_min: -201, width: 1507, height: 268]
Detected object: bicycle with confidence: 1.19022, Bounding Box [x_min: 508, y_min: -250, width: 1532, height: 296]
Detected object: person with confidence: 0.698046, Bounding Box [x_min: -194, y_min: -187, width: 166, height: 307]
Detected object: bicycle with confidence: 1.16949, Bounding Box [x_min: -176, y_min: -185, width: 305, height: 305]
Detected object: person with confidence: 0.713371, Bounding Box [x_min: -151, y_min: -149, width: 443, height: 279]
Detected object: person with confidence: 0.653635, Bounding Box [x_min: -147, y_min: -146, width: 514, height: 275]
Detected object: bicycle with confidence: 1.15115, Bounding Box [x_min: -155, y_min: -144, width: 602, height: 272]
Detected object: person with confidence: 0.73041, Bounding Box [x_min: -104, y_min: -156, width: 727, height: 282]
Detected object: person with confidence: 0.732785, Bounding Box [x_min: -86, y_min: -158, width: 789, height: 285]
Detected object: bicycle with confidence: 1.13856, Bounding Box [x_min: -68, y_min: -156, width: 856, height: 283]
Detected object: person with confidence: 0.732924, Bounding Box [x_min: 7, y_min: -151, width: 958, height: 281]
Detected object: person with confidence: 0.809996, Bounding Box [x_min: 72, y_min: -153, width: 987, height: 282]
Detected object: bicycle with confidence: 1.13961, Bounding Box [x_min: 118, y_min: -149, width: 1032, height: 275]
Detected object: person with confidence: 0.734991, Bounding Box [x_min: 234, y_min: -180, width: 1123, height: 301]
Detected object: person with confidence: 0.887815, Bounding Box [x_min: 256, y_min: -156, width: 1177, height: 288]
Detected object: bicycle with confidence: 1.14041, Bounding Box [x_min: 245, y_min: -139, width: 1251, height: 285]
Detected object: person with confidence: 0.722631, Bounding Box [x_min: 245, y_min: -149, width: 1403, height: 284]
Detected object: person with confidence: 0.944483, Bounding Box [x_min: 259, y_min: -146, width: 1472, height: 281]
Detected object: bicycle with confidence: 1.14819, Bounding Box [x_min: 331, y_min: -175, width: 1510, height: 301]
Detected object: person with confidence: 0.703941, Bounding Box [x_min: 512, y_min: -218, width: 1527, height: 331]
Detected object: person with confidence: 0.985859, Bounding Box [x_min: 486, y_min: -187, width: 1640, height: 304]
Detected object: bicycle with confidence: 1.16715, Bounding Box [x_min: -162, y_min: -187, width: 152, height: 355]
Detected object: person with confidence: 0.698551, Bounding Box [x_min: -169, y_min: -168, width: 299, height: 342]
Detected object: bicycle with confidence: 1.06946, Bounding Box [x_min: -147, y_min: -168, width: 372, height: 335]
Detected object: bicycle with confidence: 1.16654, Bounding Box [x_min: -140, y_min: -156, width: 434, height: 327]
Detected object: person with confidence: 0.672086, Bounding Box [x_min: -140, y_min: -153, width: 589, height: 326]
Detected object: bicycle with confidence: 1.14699, Bounding Box [x_min: -97, y_min: -158, width: 643, height: 332]
Detected object: bicycle with confidence: 1.19377, Bounding Box [x_min: -39, y_min: -158, width: 684, height: 334]
Detected object: person with confidence: 0.655354, Bounding Box [x_min: -14, y_min: -161, width: 742, height: 336]
Detected object: person with confidence: 0.62044, Bounding Box [x_min: -21, y_min: -149, width: 824, height: 327]
Detected object: bicycle with confidence: 1.25521, Bounding Box [x_min: 18, y_min: -144, width: 875, height: 325]
Detected object: bicycle with confidence: 1.2501, Bounding Box [x_min: 68, y_min: -141, width: 918, height: 323]
Detected object: person with confidence: 0.611177, Bounding Box [x_min: 367, y_min: -103, width: 1256, height: 402]
Detected object: person with confidence: 0.648024, Bounding Box [x_min: 486, y_min: -144, width: 1497, height: 419]
Detected object: person with confidence: 0.686995, Bounding Box [x_min: -104, y_min: -201, width: 181, height: 516]
Detected object: person with confidence: 0.622276, Bounding Box [x_min: -140, y_min: -117, width: 362, height: 463]
Detected object: person with confidence: 0.723833, Bounding Box [x_min: -68, y_min: -108, width: 474, height: 458]
Detected object: person with confidence: 0.660685, Bounding Box [x_min: -68, y_min: -88, width: 620, height: 447]
Detected object: person with confidence: 0.762335, Bounding Box [x_min: -36, y_min: -110, width: 755, height: 457]
Detected object: person with confidence: 0.699257, Bounding Box [x_min: 72, y_min: -137, width: 846, height: 468]
